STATEFP,State,ZCTA,n_allschools,dsug_allschools,gr_allschools,avgtf_allschools,n_public,dsug_public,gr_public,avgtf_public,n_private,dsug_private,gr_private,avgtf_private,n_4yr,dsug_4yr,gr_4yr,avgtf_4yr,n_not4yr,dsug_not4yr,gr_not4yr,avgtf_not4yr,n_public4yr,dsug_public4yr,gr_public4yr,avgtf_public4yr
37,NC,28139,11,18377,3415,16165,5,9519,0,2461,6,8858,3415,30891,5,8625,3415,31507,6,9752,0,2596,No Campuses within 45 minutes,,,
37,NC,28144,24,64280,10808,11875,11,50456,8245,5355,13,13824,2563,35671,12,43455,10808,14896,12,20825,0,5571,3,31752,8245,7091
37,NC,28146,32,81610,13416,11251,15,63527,8245,4784,17,18083,5171,33968,15,47598,13416,16097,17,34012,0,4468,3,31752,8245,7091
37,NC,28147,21,56857,10872,11250,10,44962,7658,5372,11,11895,3214,33466,10,36709,10872,14253,11,20148,0,5777,2,26744,7658,7249
37,NC,28150,9,17892,1961,11974,5,10796,0,2567,4,7096,1961,26286,3,6554,1961,27002,6,11338,0,3287,No Campuses within 45 minutes,,,
37,NC,28152,9,18094,3415,17281,3,8454,0,2611,6,9640,3415,30146,5,9098,3415,30891,4,8996,0,3515,No Campuses within 45 minutes,,,
37,NC,28159,19,31374,2649,14212,9,20307,739,3708,10,11067,1910,33486,9,15007,2649,22764,10,16367,0,6371,2,5936,739,6668
37,NC,28160,4,7791,1778,13290,3,4926,0,2291,1,2865,1778,32200,1,2865,1778,32200,3,4926,0,2291,No Campuses within 45 minutes,,,
37,NC,28163,23,56994,12700,10151,10,46884,7506,5166,13,10110,5194,33267,10,35198,12700,14452,13,21796,0,3205,1,25816,7506,7188
37,NC,28164,32,73874,11250,9948,14,59438,7506,4825,18,14436,3744,31037,12,37096,11250,14611,20,36778,0,5244,2,26516,7506,7400
37,NC,28166,22,62864,12190,12037,10,48305,7506,5075,12,14559,4684,35138,10,38445,12190,16346,12,24419,0,5253,1,25816,7506,7188
37,NC,28167,5,7797,1961,16353,3,4042,0,2235,2,3755,1961,31551,2,3755,1961,31551,3,4042,0,2235,No Campuses within 45 minutes,,,
37,NC,28168,9,21764,2798,9972,6,16608,0,2568,3,5156,2798,33823,2,4614,2798,35725,7,17150,0,3044,No Campuses within 45 minutes,,,
37,NC,28169,4,10161,1778,11858,2,6754,0,2766,2,3407,1778,29881,1,2865,1778,32200,3,7296,0,3870,No Campuses within 45 minutes,,,
37,NC,28170,6,10931,1511,14715,4,7205,0,2487,2,3726,1511,38360,2,3726,1511,38360,4,7205,0,2487,No Campuses within 45 minutes,,,
37,NC,28173,24,58021,12194,10706,8,45314,7506,5488,16,12707,4688,29312,12,37548,12194,14357,12,20473,0,4010,2,26516,7506,7400
37,NC,28174,16,47668,11284,9972,6,39593,7506,5621,10,8075,3778,31305,8,33329,11284,12852,8,14339,0,3277,1,25816,7506,7188
37,NC,28202,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28203,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28204,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28205,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28206,33,72556,12301,11570,13,55121,7506,4997,20,17435,4795,32349,14,40095,12301,16410,19,32461,0,5592,2,26516,7506,7400
37,NC,28207,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28208,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28209,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28210,31,69784,12301,11925,11,52349,7506,5123,20,17435,4795,32349,14,40095,12301,16410,17,29689,0,5868,2,26516,7506,7400
37,NC,28211,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28212,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28213,33,73283,12761,11823,13,55121,7506,4997,20,18162,5255,32540,14,40822,12761,16779,19,32461,0,5592,2,26516,7506,7400
37,NC,28214,32,70812,11250,10279,13,56226,7506,4950,19,14586,3744,30821,13,37246,11250,14592,19,33566,0,5492,2,26516,7506,7400
37,NC,28215,34,75755,12761,11529,14,57593,7506,4903,20,18162,5255,32540,14,40822,12761,16779,20,34933,0,5394,2,26516,7506,7400
37,NC,28216,33,74382,12301,11351,13,56947,7506,4923,20,17435,4795,32349,14,40095,12301,16410,19,34287,0,5436,2,26516,7506,7400
37,NC,28217,31,68321,11250,10559,12,53735,7506,5059,19,14586,3744,30821,13,37246,11250,14592,18,31075,0,5724,2,26516,7506,7400
37,NC,28223,32,70589,11250,10517,13,55121,7506,4997,19,15468,3744,30187,13,38128,11250,14711,19,32461,0,5592,2,26516,7506,7400
37,NC,28226,29,66759,12301,11466,10,50963,7506,5191,19,15796,4795,31711,14,40095,12301,16410,15,26664,0,4031,2,26516,7506,7400
37,NC,28227,33,73909,12301,10600,14,58113,7506,4862,19,15796,4795,31711,14,40095,12301,16410,19,33814,0,3712,2,26516,7506,7400
37,NC,28244,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28262,34,72832,11749,11192,13,55121,7506,4997,21,17711,4243,30470,15,40371,11749,15695,19,32461,0,5592,2,26516,7506,7400
37,NC,28269,35,75317,11289,10577,14,58333,7506,4868,21,16984,3783,30186,15,39644,11289,15302,20,35673,0,5327,2,26516,7506,7400
37,NC,28270,30,68145,12301,11286,11,52349,7506,5123,19,15796,4795,31711,14,40095,12301,16410,16,28050,0,3962,2,26516,7506,7400
37,NC,28273,29,66759,12301,11466,10,50963,7506,5191,19,15796,4795,31711,14,40095,12301,16410,15,26664,0,4031,2,26516,7506,7400
37,NC,28274,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28277,25,58563,12194,10770,8,45314,7506,5488,17,13249,4688,28834,12,37548,12194,14357,13,21015,0,4361,2,26516,7506,7400
37,NC,28278,30,66935,11250,10723,11,52349,7506,5123,19,14586,3744,30821,13,37246,11250,14592,17,29689,0,5868,2,26516,7506,7400
37,NC,28280,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28282,32,71170,12301,11744,12,53735,7506,5059,20,17435,4795,32349,14,40095,12301,16410,18,31075,0,5724,2,26516,7506,7400
37,NC,28301,11,33021,4399,9963,5,25857,1498,3217,6,7164,2901,34311,5,12398,4399,20892,6,20623,0,3392,1,6106,1498,5379
37,NC,28303,10,28792,1962,5821,5,25857,1498,3217,5,2935,464,28765,4,8169,1962,11952,6,20623,0,3392,1,6106,1498,5379
37,NC,28304,9,24622,1962,6374,4,21687,1498,3344,5,2935,464,28765,4,8169,1962,11952,5,16453,0,3605,1,6106,1498,5379
37,NC,28305,9,24622,1962,6374,4,21687,1498,3344,5,2935,464,28765,4,8169,1962,11952,5,16453,0,3605,1,6106,1498,5379
37,NC,28306,11,33244,4559,5580,6,30309,4095,3335,5,2935,464,28765,5,15514,4559,7948,6,17730,0,3507,2,13451,4095,4350
37,NC,28307,10,30940,4399,10460,4,23776,1498,3274,6,7164,2901,34311,5,12398,4399,20892,5,18542,0,3485,1,6106,1498,5379
37,NC,28308,11,34433,4399,9680,5,27269,1498,3209,6,7164,2901,34311,5,12398,4399,20892,6,22035,0,3371,1,6106,1498,5379
37,NC,28310,12,36514,4399,9274,6,29350,1498,3163,6,7164,2901,34311,5,12398,4399,20892,7,24116,0,3301,1,6106,1498,5379
37,NC,28311,11,33021,4399,9963,5,25857,1498,3217,6,7164,2901,34311,5,12398,4399,20892,6,20623,0,3392,1,6106,1498,5379
37,NC,28312,12,31243,4399,10394,6,24079,1498,3278,6,7164,2901,34311,5,12398,4399,20892,7,18845,0,3487,1,6106,1498,5379
37,NC,28314,9,24622,1962,6374,4,21687,1498,3344,5,2935,464,28765,4,8169,1962,11952,5,16453,0,3605,1,6106,1498,5379
37,NC,28315,10,25620,142,3783,6,23990,0,2577,4,1630,142,21540,3,1358,142,22550,7,24262,0,2733,No Campuses within 45 minutes,,,
37,NC,28318,10,27885,4399,11351,4,20721,1498,3413,6,7164,2901,34311,5,12398,4399,20892,5,15487,0,3713,1,6106,1498,5379
37,NC,28320,4,12136,2597,3099,4,12136,2597,3099,No Campuses within 45 minutes,,,,1,7345,2597,3495,3,4791,0,2492,1,7345,2597,3495
37,NC,28323,11,35108,4399,9547,5,27944,1498,3198,6,7164,2901,34311,5,12398,4399,20892,6,22710,0,3354,1,6106,1498,5379
37,NC,28325,4,8154,319,8751,3,5665,0,2658,1,2489,319,22618,1,2489,319,22618,3,5665,0,2658,No Campuses within 45 minutes,,,
37,NC,28326,11,34433,4399,9680,5,27269,1498,3209,6,7164,2901,34311,5,12398,4399,20892,6,22035,0,3371,1,6106,1498,5379
37,NC,28327,6,17437,0,2791,5,17165,0,2574,1,272,0,16500,No Campuses within 45 minutes,,,,6,17437,0,2791,No Campuses within 45 minutes,,,
37,NC,28328,9,25625,4616,13347,6,17216,1498,3593,3,8409,3118,33318,4,14515,4616,21565,5,11110,0,2611,1,6106,1498,5379
37,NC,28330,3,4777,40,7735,2,3791,0,2274,1,986,40,28730,1,986,40,28730,2,3791,0,2274,No Campuses within 45 minutes,,,
37,NC,28331,11,32053,4399,10220,5,24889,1498,3286,6,7164,2901,34311,5,12398,4399,20892,6,19655,0,3489,1,6106,1498,5379
37,NC,28332,2,3358,0,2445,2,3358,0,2445,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,3358,0,2445,No Campuses within 45 minutes,,,
37,NC,28333,8,17157,411,7480,6,13583,0,2633,2,3574,411,25900,2,3574,411,25900,6,13583,0,2633,No Campuses within 45 minutes,,,
37,NC,28334,21,58918,4883,8620,11,46111,1498,3025,10,12807,3385,28768,9,18041,4883,21154,12,40877,0,3089,1,6106,1498,5379
37,NC,28337,5,6073,30,2714,4,5906,0,2618,1,167,30,6084,1,167,30,6084,4,5906,0,2618,No Campuses within 45 minutes,,,
37,NC,28338,5,9212,40,5319,4,8226,0,2512,1,986,40,28730,1,986,40,28730,4,8226,0,2512,No Campuses within 45 minutes,,,
37,NC,28339,14,47612,4399,7757,8,40448,1498,3054,6,7164,2901,34311,5,12398,4399,20892,9,35214,0,3133,1,6106,1498,5379
37,NC,28340,5,13122,2637,5025,4,12136,2597,3099,1,986,40,28730,2,8331,2637,6482,3,4791,0,2492,1,7345,2597,3495
37,NC,28341,6,16551,2756,14731,4,9833,0,2657,2,6718,2756,32402,2,6718,2756,32402,4,9833,0,2657,No Campuses within 45 minutes,,,
37,NC,28342,11,32053,4399,10220,5,24889,1498,3286,6,7164,2901,34311,5,12398,4399,20892,6,19655,0,3489,1,6106,1498,5379
37,NC,28343,3,10216,2637,5754,2,9230,2597,3299,1,986,40,28730,2,8331,2637,6482,1,1885,0,2536,1,7345,2597,3495
37,NC,28344,11,32053,4399,10220,5,24889,1498,3286,6,7164,2901,34311,5,12398,4399,20892,6,19655,0,3489,1,6106,1498,5379
37,NC,28345,4,13709,2637,4992,3,12723,2597,3152,1,986,40,28730,2,8331,2637,6482,2,5378,0,2684,1,7345,2597,3495
37,NC,28347,3,6364,40,6719,2,5378,0,2684,1,986,40,28730,1,986,40,28730,2,5378,0,2684,No Campuses within 45 minutes,,,
37,NC,28348,11,33244,4559,5580,6,30309,4095,3335,5,2935,464,28765,5,15514,4559,7948,6,17730,0,3507,2,13451,4095,4350
37,NC,28349,4,6427,319,10436,3,3938,0,2737,1,2489,319,22618,1,2489,319,22618,3,3938,0,2737,No Campuses within 45 minutes,,,
37,NC,28350,3,14413,0,2600,3,14413,0,2600,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,14413,0,2600,No Campuses within 45 minutes,,,
37,NC,28351,3,10216,2637,5754,2,9230,2597,3299,1,986,40,28730,2,8331,2637,6482,1,1885,0,2536,1,7345,2597,3495
37,NC,28352,4,12297,2637,5214,3,11311,2597,3164,1,986,40,28730,2,8331,2637,6482,2,3966,0,2550,1,7345,2597,3495
37,NC,28355,4,16104,362,6208,3,14413,0,2600,1,1691,362,36960,1,1691,362,36960,3,14413,0,2600,No Campuses within 45 minutes,,,
37,NC,28356,11,35108,4399,9534,5,27944,1498,3182,6,7164,2901,34311,5,12398,4399,20892,6,22710,0,3333,1,6106,1498,5379
37,NC,28357,12,34230,4599,6247,6,30309,4095,3335,6,3921,504,28757,6,16500,4599,9190,6,17730,0,3507,2,13451,4095,4350
37,NC,28358,12,28913,4599,6930,6,24992,4095,3506,6,3921,504,28757,6,16500,4599,9190,6,12413,0,3927,2,13451,4095,4350
37,NC,28359,5,13122,2637,5025,4,12136,2597,3099,1,986,40,28730,2,8331,2637,6482,3,4791,0,2492,1,7345,2597,3495
37,NC,28360,11,28313,4599,6542,6,24992,4095,3506,5,3321,504,29392,6,16500,4599,9190,5,11813,0,2844,2,13451,4095,4350
37,NC,28362,2,3514,0,2578,2,3514,0,2578,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,3514,0,2578,No Campuses within 45 minutes,,,
37,NC,28363,4,13709,2637,4992,3,12723,2597,3152,1,986,40,28730,2,8331,2637,6482,2,5378,0,2684,1,7345,2597,3495
37,NC,28364,5,12464,2667,5225,3,11311,2597,3164,2,1153,70,25450,3,8498,2667,6474,2,3966,0,2550,1,7345,2597,3495
37,NC,28365,7,18393,2756,13513,5,11675,0,2643,2,6718,2756,32402,2,6718,2756,32402,5,11675,0,2643,No Campuses within 45 minutes,,,
37,NC,28366,12,40034,4616,9855,8,31025,1498,3198,4,9009,3118,32780,4,14515,4616,21565,8,25519,0,3195,1,6106,1498,5379
37,NC,28367,3,6320,0,2662,3,6320,0,2662,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,6320,0,2662,No Campuses within 45 minutes,,,
37,NC,28368,11,34433,4399,9680,5,27269,1498,3209,6,7164,2901,34311,5,12398,4399,20892,6,22035,0,3371,1,6106,1498,5379
37,NC,28369,4,12136,2597,3099,4,12136,2597,3099,No Campuses within 45 minutes,,,,1,7345,2597,3495,3,4791,0,2492,1,7345,2597,3495
37,NC,28371,11,33244,4559,5580,6,30309,4095,3335,5,2935,464,28765,5,15514,4559,7948,6,17730,0,3507,2,13451,4095,4350
37,NC,28372,5,13574,2637,4935,4,12588,2597,3071,1,986,40,28730,2,8331,2637,6482,3,5243,0,2478,1,7345,2597,3495
37,NC,28373,3,6364,40,6719,2,5378,0,2684,1,986,40,28730,1,986,40,28730,2,5378,0,2684,No Campuses within 45 minutes,,,
37,NC,28374,5,17240,0,2590,5,17240,0,2590,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,5,17240,0,2590,No Campuses within 45 minutes,,,
37,NC,28375,3,10859,2597,3198,3,10859,2597,3198,No Campuses within 45 minutes,,,,1,7345,2597,3495,2,3514,0,2578,1,7345,2597,3495
37,NC,28376,14,42501,4599,5554,8,38580,4095,3195,6,3921,504,28757,6,16500,4599,9190,8,26001,0,3246,2,13451,4095,4350
37,NC,28377,10,26397,4237,5154,5,24167,4095,3550,5,2230,142,22536,5,14809,4237,6019,5,11588,0,4049,2,13451,4095,4350
37,NC,28378,11,33244,4559,5580,6,30309,4095,3335,5,2935,464,28765,5,15514,4559,7948,6,17730,0,3507,2,13451,4095,4350
37,NC,28379,5,9212,40,5319,4,8226,0,2512,1,986,40,28730,1,986,40,28730,4,8226,0,2512,No Campuses within 45 minutes,,,
37,NC,28382,12,29069,4718,12714,5,19416,1498,3476,7,9653,3220,31296,6,14887,4718,21180,6,14182,0,3828,1,6106,1498,5379
37,NC,28383,7,15272,2637,4931,5,14021,2597,3023,2,1251,40,26309,2,8331,2637,6482,5,6941,0,3069,1,7345,2597,3495
37,NC,28384,12,34230,4599,6247,6,30309,4095,3335,6,3921,504,28757,6,16500,4599,9190,6,17730,0,3507,2,13451,4095,4350
37,NC,28385,9,21135,4399,14164,3,13971,1498,3832,6,7164,2901,34311,5,12398,4399,20892,4,8737,0,4616,1,6106,1498,5379
37,NC,28386,12,34230,4599,6247,6,30309,4095,3335,6,3921,504,28757,6,16500,4599,9190,6,17730,0,3507,2,13451,4095,4350
37,NC,28387,8,17928,142,4315,4,16298,0,2593,4,1630,142,21540,3,1358,142,22550,5,16570,0,2821,No Campuses within 45 minutes,,,
37,NC,28390,12,36514,4399,9274,6,29350,1498,3163,6,7164,2901,34311,5,12398,4399,20892,7,24116,0,3301,1,6106,1498,5379
37,NC,28391,11,29966,4399,10741,5,22802,1498,3335,6,7164,2901,34311,5,12398,4399,20892,6,17568,0,3577,1,6106,1498,5379
37,NC,28392,11,27332,1962,5984,6,24397,1498,3243,5,2935,464,28765,4,8169,1962,11952,7,19163,0,3440,1,6106,1498,5379
37,NC,28393,4,8154,319,8751,3,5665,0,2658,1,2489,319,22618,1,2489,319,22618,3,5665,0,2658,No Campuses within 45 minutes,,,
37,NC,28394,10,30204,1962,5692,5,27269,1498,3209,5,2935,464,28765,4,8169,1962,11952,6,22035,0,3371,1,6106,1498,5379
37,NC,28395,11,32053,4399,10220,5,24889,1498,3286,6,7164,2901,34311,5,12398,4399,20892,6,19655,0,3489,1,6106,1498,5379
37,NC,28396,9,23184,2739,4215,5,21554,2597,2905,4,1630,142,21540,4,8703,2739,6468,5,14481,0,2861,1,7345,2597,3495
37,NC,28398,5,9996,319,7611,4,7507,0,2636,1,2489,319,22618,1,2489,319,22618,4,7507,0,2636,No Campuses within 45 minutes,,,
37,NC,28399,12,28447,1962,5873,7,25512,1498,3240,5,2935,464,28765,4,8169,1962,11952,8,20278,0,3424,1,6106,1498,5379
37,NC,28401,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28403,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28405,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28409,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28411,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28412,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28420,4,3521,0,7527,2,2693,0,2568,2,828,0,23657,No Campuses within 45 minutes,,,,4,3521,0,7527,No Campuses within 45 minutes,,,
37,NC,28421,5,31580,4045,8176,3,27097,4045,5430,2,4483,0,24773,2,20401,4045,10958,3,11179,0,3098,1,16185,4045,7238
37,NC,28422,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28423,7,34273,4045,7735,5,29790,4045,5171,2,4483,0,24773,2,20401,4045,10958,5,13872,0,2995,1,16185,4045,7238
37,NC,28424,1,1433,0,2600,1,1433,0,2600,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1433,0,2600,No Campuses within 45 minutes,,,
37,NC,28425,8,37073,4045,7594,5,32163,4045,4966,3,4910,0,24813,2,20401,4045,10958,6,16672,0,3478,1,16185,4045,7238
37,NC,28428,5,31580,4045,8176,3,27097,4045,5430,2,4483,0,24773,2,20401,4045,10958,3,11179,0,3098,1,16185,4045,7238
37,NC,28429,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28430,3,4791,0,2492,3,4791,0,2492,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,4791,0,2492,No Campuses within 45 minutes,,,
37,NC,28431,4,12136,2597,3099,4,12136,2597,3099,No Campuses within 45 minutes,,,,1,7345,2597,3495,3,4791,0,2492,1,7345,2597,3495
37,NC,28432,1,1433,0,2600,1,1433,0,2600,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1433,0,2600,No Campuses within 45 minutes,,,
37,NC,28433,3,4791,0,2492,3,4791,0,2492,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,4791,0,2492,No Campuses within 45 minutes,,,
37,NC,28434,2,2710,0,2437,2,2710,0,2437,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,2710,0,2437,No Campuses within 45 minutes,,,
37,NC,28435,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28436,7,34273,4045,7735,5,29790,4045,5171,2,4483,0,24773,2,20401,4045,10958,5,13872,0,2995,1,16185,4045,7238
37,NC,28438,4,12136,2597,3099,4,12136,2597,3099,No Campuses within 45 minutes,,,,1,7345,2597,3495,3,4791,0,2492,1,7345,2597,3495
37,NC,28439,1,1433,0,2600,1,1433,0,2600,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1433,0,2600,No Campuses within 45 minutes,,,
37,NC,28441,3,3373,0,2646,3,3373,0,2646,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,3373,0,2646,No Campuses within 45 minutes,,,
37,NC,28442,2,2710,0,2437,2,2710,0,2437,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,2710,0,2437,No Campuses within 45 minutes,,,
37,NC,28443,7,36092,4045,7731,4,31182,4045,5041,3,4910,0,24813,2,20401,4045,10958,5,15691,0,3535,1,16185,4045,7238
37,NC,28444,3,3373,0,2646,3,3373,0,2646,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,3373,0,2646,No Campuses within 45 minutes,,,
37,NC,28445,7,36092,4045,7731,4,31182,4045,5041,3,4910,0,24813,2,20401,4045,10958,5,15691,0,3535,1,16185,4045,7238
37,NC,28447,5,14285,0,2724,5,14285,0,2724,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,5,14285,0,2724,No Campuses within 45 minutes,,,
37,NC,28448,5,16672,0,8632,3,12189,0,2696,2,4483,0,24773,1,4216,0,25240,4,12456,0,3011,No Campuses within 45 minutes,,,
37,NC,28449,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28450,2,2710,0,2437,2,2710,0,2437,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,2710,0,2437,No Campuses within 45 minutes,,,
37,NC,28451,7,34273,4045,7735,5,29790,4045,5171,2,4483,0,24773,2,20401,4045,10958,5,13872,0,2995,1,16185,4045,7238
37,NC,28452,2,1388,0,3682,1,1260,0,2532,1,128,0,15000,No Campuses within 45 minutes,,,,2,1388,0,3682,No Campuses within 45 minutes,,,
37,NC,28453,3,4585,319,13597,2,2096,0,2885,1,2489,319,22618,1,2489,319,22618,2,2096,0,2885,No Campuses within 45 minutes,,,
37,NC,28454,5,15165,0,9546,3,10522,0,2620,2,4643,0,25240,1,4216,0,25240,4,10949,0,3503,No Campuses within 45 minutes,,,
37,NC,28455,3,2821,0,3132,2,2693,0,2568,1,128,0,15000,No Campuses within 45 minutes,,,,3,2821,0,3132,No Campuses within 45 minutes,,,
37,NC,28456,8,35550,4045,7538,6,31067,4045,5051,2,4483,0,24773,2,20401,4045,10958,6,15149,0,2933,1,16185,4045,7238
37,NC,28457,6,35665,4045,7521,4,31182,4045,5041,2,4483,0,24773,2,20401,4045,10958,4,15264,0,2928,1,16185,4045,7238
37,NC,28458,4,5862,319,11126,3,3373,0,2646,1,2489,319,22618,1,2489,319,22618,3,3373,0,2646,No Campuses within 45 minutes,,,
37,NC,28460,3,9968,0,3594,2,9541,0,2626,1,427,0,25240,No Campuses within 45 minutes,,,,3,9968,0,3594,No Campuses within 45 minutes,,,
37,NC,28461,6,32840,4045,7959,4,28357,4045,5301,2,4483,0,24773,2,20401,4045,10958,4,12439,0,3040,1,16185,4045,7238
37,NC,28462,4,11199,0,11540,2,6716,0,2707,2,4483,0,24773,1,4216,0,25240,3,6983,0,3269,No Campuses within 45 minutes,,,
37,NC,28463,4,3521,0,7527,2,2693,0,2568,2,828,0,23657,No Campuses within 45 minutes,,,,4,3521,0,7527,No Campuses within 45 minutes,,,
37,NC,28464,4,11768,0,10830,3,7552,0,2786,1,4216,0,25240,1,4216,0,25240,3,7552,0,2786,No Campuses within 45 minutes,,,
37,NC,28465,2,6716,0,2707,2,6716,0,2707,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,2,6716,0,2707,No Campuses within 45 minutes,,,
37,NC,28466,6,16280,0,9109,4,11637,0,2672,2,4643,0,25240,1,4216,0,25240,5,12064,0,3471,No Campuses within 45 minutes,,,
37,NC,28467,3,2088,0,10909,1,1260,0,2532,2,828,0,23657,No Campuses within 45 minutes,,,,3,2088,0,10909,No Campuses within 45 minutes,,,
37,NC,28468,3,2088,0,10909,1,1260,0,2532,2,828,0,23657,No Campuses within 45 minutes,,,,3,2088,0,10909,No Campuses within 45 minutes,,,
37,NC,28469,2,1388,0,3682,1,1260,0,2532,1,128,0,15000,No Campuses within 45 minutes,,,,2,1388,0,3682,No Campuses within 45 minutes,,,
37,NC,28470,4,7111,0,3480,2,6716,0,2707,2,395,0,16618,No Campuses within 45 minutes,,,,4,7111,0,3480,No Campuses within 45 minutes,,,
37,NC,28472,4,6051,0,2500,4,6051,0,2500,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,4,6051,0,2500,No Campuses within 45 minutes,,,
37,NC,28478,7,33676,4045,7846,5,29193,4045,5247,2,4483,0,24773,2,20401,4045,10958,5,13275,0,3064,1,16185,4045,7238
